input_text,target_text,category
"paraphrase: ""seharusnya melaporkan bahwa itu berlayar dengan kargo bom atom,"" kata anomeritis, merujuk pada jumlah bahan peledak di atas kapal.","""seharusnya menyatakan bahwa itu berlayar dengan kargo yang seperti bom atom,"" kata anomeritis.",creative
"paraphrase: ""orang california memahami bahwa kami memiliki beberapa masalah nyata di negara bagian dan mereka menginginkan solusi yang masuk akal, dan ingat bukan salah satunya,"" kata penasihat davis roger salazar.","""orang california memahami bahwa kami memiliki beberapa masalah nyata . dan mereka menginginkan solusi yang masuk akal, dan ingat bukan salah satunya,"" kata penasihat davis roger salazar.",safe
paraphrase: juru bicara asosiasi transportasi udara diana cronan mengatakan bahwa perjalanan turun pada bulan mei hingga juli dan dia juga berharap akan pergi selama hari buruh.,"juru bicara ata diana cronan mengatakan perjalanan turun pada bulan mei hingga juli, dan dia juga berharap akan turun beberapa hari buruh.",balanced
"paraphrase: itulah salah satu alasan mengapa saya berlari untuk menjadi presiden, ""katanya pada sebuah rapat umum di new hampshire.","""itulah salah satu alasan mengapa saya mencalonkan diri sebagai presiden amerika serikat.""",creative
"paraphrase: ""pengadilan mengharapkan bahwa 25 tahun dari sekarang, penggunaan preferensi rasial tidak lagi diperlukan,"" tulis o connor.","o connor menulis, ""kami berharap bahwa 25 tahun dari sekarang, penggunaan preferensi rasial tidak lagi diperlukan.""",balanced
"paraphrase: ""hasilnya adalah paket keseluruhan yang akan memberikan pertumbuhan ekonomi yang signifikan bagi karyawan kami selama empat tahun ke depan.""","""hasilnya adalah paket keseluruhan yang akan memberikan pertumbuhan ekonomi yang signifikan bagi karyawan kami selama beberapa tahun ke depan,"" katanya.",safe
"paraphrase: drax menghadapi krisis keuangan akhir tahun lalu setelah kehilangan kontrak penjualan yang paling menguntungkan, dipegang dengan utilitas yang bangkrut txu europe.","masalah drax dimulai akhir tahun lalu ketika kehilangan kontrak penjualan yang paling menguntungkan, dengan utilitas yang bangkrut txu eropa.",balanced
"paraphrase: gerilingan muslim menyerang sebuah kota dan menyandera kemarin ketika mereka menarik diri dari pertempuran yang menewaskan sedikitnya 22 orang, kata pejabat militer.","gerilingan muslim menyerang sebuah kota dan menyandera hari minggu ketika mereka mundur dari pertempuran yang menewaskan setidaknya tiga orang, kata militer dan pemberontak.",creative
"paraphrase: rekor akhir pekan sebelumnya untuk film berperingkat r adalah 58 juta untuk ""hannibal.""","pembukaan peringkat r terbesar sebelumnya adalah ""hannibal"" 58 juta.",creative
"paraphrase: ""rendezvous telah menjadi tanda tibco selama bertahun -tahun dan merupakan salah satu produk andalan kami,"" kata george ahn, chief marketing officer, tibco.","chief marketing officer tibco george ahn mengatakan: ""rendezvous telah menjadi tanda tibco selama bertahun -tahun dan merupakan salah satu produk andalan kami.",safe
"paraphrase: karena periode liburan, agensi tidak akan merilis data dari periode sejak 27 desember hingga hari ini.","karena liburan, cdc tidak merilis data dari periode sejak 27 desember hingga hari ini.",safe
paraphrase: pakar hukum mengatakan kasus ini dapat menandai pertama kalinya orang tua dihukum karena berkontribusi pada bunuh diri anak.,para ahli mengatakan kasus ini menandai salah satu pertama kalinya di mana orang tua dituduh berkontribusi pada bunuh diri anak.,creative
paraphrase: ini juga akan mengungkap versi sistem operasi windows server 2003 yang disetel khusus untuk perangkat penyimpanan.,"ini juga meluncurkan pembaruan ke sistem operasi windows server 2003, yang disetel khusus untuk perangkat penyimpanan.",balanced
"paraphrase: ""dia mengatakan mereka dalam kesulitan,"" kata kepala polisi kingsville sam granato.","kami sesak nafas, kata sam granato, kepala polisi kingsville.",creative
"paraphrase: pangeran saud berkata, ""kerajaan arab saudi telah secara keliru dan tidak dituduh melakukan keterlibatan dalam serangan teroris tragis pada 11 september 2001.""","""kerajaan arab saudi secara salah dan dituduh dituduh keterlibatan dalam serangan teroris tragis 11 september 2001,"" katanya.",balanced
"paraphrase: banyak negara yang terkena dampak, seperti kolombia dan ekuador, dianggap penting untuk upaya administrasi untuk membawa stabilitas ke belahan bumi barat.","banyak negara yang terkena dampak, seperti kolombia dan ekuador, dianggap penting untuk upaya administrasi untuk membawa stabilitas ke belahan bumi ini.",safe
paraphrase: pejabat dengan north carolina speedway di rockingham tidak dapat dihubungi.,pejabat nascar tidak dapat dihubungi untuk memberikan komentar pada hari selasa.,creative
"paraphrase: maskapai ini juga mengatakan memiliki opsi untuk membeli 380 pesawat lebih banyak, pesanan yang akan dibagi secara merata antara kedua produsen.","maskapai ini memiliki opsi untuk membeli 380 lebih, terbagi secara merata antara kedua produsen.",balanced
"paraphrase: ekspansi 250 juta akan meningkatkan total investasi nissan di dua pabrik tennessee menjadi 2,75 miliar.","ini akan membawa total investasi modal nissan di tennessee menjadi 2,75 miliar.",creative
paraphrase: dia mengatakan ada alasan kompleks untuk meningkatnya jumlah kasus dan para ilmuwan baru saja mulai memahami faktor -faktor risiko.,"namun, katanya, alasan di balik peningkatan insiden lebih kompleks dan baru mulai memahami faktor risiko.",creative
"paraphrase: tetapi seorang hakim negara telah memutuskan bahwa perlindungan ""bahaya ganda"" tidak berlaku dalam kasus ini.",seorang hakim telah memutuskan bahwa perlindungan double-jeopardy tidak berlaku dalam kasus ini.,creative
"paraphrase: spesialis remaja dr michael cohen, yang mengerjakan penelitian itu, mengatakan dokter telah merawat anak-anak berusia delapan tahun dengan anoreksia-dan bahwa ia pernah merawat seorang bocah berusia empat tahun.","spesialis remaja dr. michael cohen, yang bekerja pada penelitian ini, mengatakan dokter telah merawat anak-anak berusia 8 tahun dengan anoreksia _ dan bahwa ia pernah merawat seorang anak laki-laki berusia 4 tahun.",balanced
"paraphrase: peoplesoft, dari pleasanton, california, mengatakan kesepakatan itu akan meningkatkan pendapatan 2004, tidak termasuk amortisasi dan barang -barang lainnya.","tetapi peoplesoft mengatakan kesepakatan baru harus menambah pendapatannya tahun 2004, tidak termasuk amortisasi dan item lainnya.",creative
"paraphrase: the hulk weekend take melampaui rekor juni sebelumnya dari 54,9 juta untuk austin powers: spy yang mengutuk saya.","ini mengalahkan rekor sebelumnya dari 54,9 yang ditetapkan oleh tahun 1999 ""austin powers: the spy who shagged me.""",creative
"paraphrase: dalam tiga bulan pertama tahun 2003 saja, pendapatan mingguan yang disesuaikan dengan inflasi turun 1,5 - penurunan terbesar dalam lebih dari satu dekade, ""kata lieberman.","pada kuartal pertama tahun ini, pendapatan mingguan disesuaikan dengan inflasi turun 1,5 persen - penurunan terbesar dalam lebih dari satu dekade.",balanced
"paraphrase: werdegar juga mengatakan server intel tidak dirugikan oleh pesan komputer dan ribuan penerima dapat meminta agar email berhenti, yang dihormati hamidi.","dia juga mencatat bahwa server intel tidak dirugikan dan bahwa ribuan penerima email hamidi dapat meminta agar email itu berhenti, yang dihormati hamidi.",balanced
paraphrase: tujuh dari sembilan kandidat presiden mayor demokrat adalah untuk mengatasi forum tadi malam.,"tujuh kandidat presiden demokrat telah mengatur untuk berbicara dengan kelompok itu, menurut associated press.",creative
"paraphrase: dia ingin membunuhnya, tetapi kemudian saya kira saya akan sangat marah juga jika seseorang mencoba membunuh orang tua saya, ""katanya.","""dia liar, dia ingin membunuhnya, tapi kemudian kurasa aku juga akan marah jika seseorang mencoba membunuh orang tuanya.""",creative
"paraphrase: datang malam ini, morgan yang berusia 21 tahun dan sebanyak 1.200 siswa di wheaton college akan berkumpul di gym untuk tarian nyata pertama dalam sejarah sekolah 143 tahun.",sebanyak 1.200 siswa di wheaton college akan berkumpul di gym jumat malam untuk tarian asli pertama dalam sejarah 143 tahun sekolah kristen.,balanced
paraphrase: tetapi perusahaan mengatakan bahwa para pesaingnya hanya berusaha menghalangi kemunculan mci dari kebangkrutan.,tetapi perusahaan mengatakan selama akhir pekan bahwa para pesaingnya hanya berusaha untuk melempar penghalang jalan ke mcis yang muncul dari kebangkrutan.,creative
"paraphrase: ""mr gilbertson akan berhak atas pembayaran pensiun ini terlepas dari . (bagaimana) dia meninggalkan perusahaan,"" kata argus.","""mr gilbertson akan berhak atas pembayaran (pensiun) ini terlepas dari keadaan di mana ia meninggalkan perusahaan,"" kata argus.",balanced
"paraphrase: topan maemi kemudian pindah ke lautan jepang, di mana ia melemah, kata departemen meteorologi.","topan maemi pada sabtu malam bergerak di atas lautan jepang, di mana ia telah melemah, kata departemen meteorologi.",creative
"paraphrase: pendapatan rumah tangga rata -rata turun 1,1 persen antara tahun 2001 dan 2002 menjadi 42.409.",rumah tangga rata -rata memperoleh penghasilan turun 500 selama periode yang sama menjadi 42.400.,creative
paraphrase: empat pria lain yang juga didakwa pada bulan juni telah mengaku bersalah.,empat terdakwa mengaku bersalah atas tuduhan senjata dan tuduhan lainnya.,creative
"paraphrase: tampaknya tidak ada negara yang akan menentang proposal untuk presiden dewan eropa jangka panjang, menggantikan kepresidenan yang berputar saat ini, serta menteri luar negeri uni eropa.","tidak ada negara yang sekarang menentang rencana untuk presiden dewan eropa jangka panjang, menggantikan kepresidenan yang berputar saat ini, serta menteri luar negeri uni eropa.",safe
"paraphrase: sejak 11 maret, ketika indeks utama pasar berada di level terendah mereka sejak mencapai posisi terendah multi-tahun pada bulan oktober, nasdaq yang sarat teknologi telah naik hampir 20 persen.","sejak 11 maret, ketika indeks utama pasar berada pada level terendah sejak mencapai posisi terendah multiyear pada bulan oktober, nasdaq yang sarat teknologi telah naik hampir 20 persen.",safe
"paraphrase: atas permintaannya, ia akan ditugaskan kembali di dalam distrik.",inspektur distrik j. chester floyd mengatakan kepada wartawan senin bahwa mccrackin akan dipindahkan di dalam distrik tersebut.,creative
"paraphrase: industri ini bekerja dengan fda ""untuk mendapatkan jawaban yang tegas dan bukan hanya spekulasi,"" katanya kepada reuters health.","perusahaan bekerja dengan fda dan akademisi ""untuk mencoba dan mendapatkan beberapa jawaban perusahaan dan bukan hanya spekulasi,"" kata jarman.",creative
paraphrase: beberapa komputer juga digunakan untuk mengirim pesan email spam untuk menggendong lalu lintas ke situs.,beberapa juga digunakan untuk mengirim pesan email spam untuk meningkatkan lalu lintas ke situs.,safe
"paraphrase: presiden farmland foods george richter mengatakan, ""dengan dukungan dan kepemimpinan smithfield, farmland foods akan berhasil dan terus menopang komunitas midwestern yang bergantung padanya.""","dengan kepemimpinan smithfields, farmland foods akan berhasil dan terus menopang komunitas midwestern yang bergantung padanya.",balanced
"paraphrase: setidaknya 2 pasien wanita yang berbagi kamar dan 10 perawat memiliki demam atau gejala lainnya, dan sekitar 100 orang yang memiliki kontak dengan mereka telah dikarantina.","setidaknya dua pasien wanita yang berbagi kamar dan 10 perawat sekarang memiliki demam atau gejala lainnya, dan sekitar 100 kontak mereka telah dikarantina.",safe
"paraphrase: ""bertentangan dengan keputusan pengadilan, kami sangat yakin kongres memberi otoritas ftc untuk mengimplementasikan national do call list.","""bertentangan dengan keputusan pengadilan, kami dengan tegas percaya bahwa kongres memberi wewenang f.t.c. untuk mengimplementasikan daftar nasional-not-panggilan,"" kata anggota kongres dalam sebuah pernyataan.",creative
"paraphrase: laporan itu ditemukan 23 oktober, terselip di dalam pengikat tiga cincin tua yang tidak terkait dengan penyelidikan.",laporan itu ditemukan minggu lalu yang terselip di dalam manual pelatihan milik hicks.,creative
"paraphrase: remaja cross-dressing dari harvey milk high school menawarkan seks untuk mendapatkan uang di greenwich village dan kemudian merampok calon johns dengan berpura-pura menjadi polisi, kata sumber tadi malam.","empat siswa sekolah menengah harvey milk yang berpakaian seperti wanita ditangkap kemarin karena merampok pria di desa barat - dan berpura -pura menjadi petugas polisi, kata sumber.",creative
"paraphrase: di wina, iaea mengatakan elbaradei akan menerima undangan itu, meskipun belum ada tanggal yang ditetapkan.","di wina, badan energi atom internasional mengatakan pada hari senin elbaradei telah menerima undangan iran, tetapi mengatakan belum ada tanggal yang ditetapkan.",creative
"paraphrase: ""tidak ada kebijakan sadar dari amerika serikat untuk memindahkan dolar sama sekali,"" kata snow.","""tidak ada kebijakan sadar amerika serikat, saya dapat meyakinkan anda tentang hal ini, untuk memindahkan dolar sama sekali,"" katanya.",creative
"paraphrase: pendapat kline ditangani secara khusus dengan penyedia aborsi, tetapi juga akan berlaku untuk dokter yang menyediakan layanan lain, seperti perawatan prenatal, kepada anak hamil di bawah 16 tahun.","pendapat kline ditangani secara khusus dengan penyedia aborsi, tetapi kemudian kantornya mengatakan itu juga akan berlaku untuk dokter yang menyediakan layanan seperti perawatan prenatal kepada gadis -gadis hamil di bawah 16 tahun.",balanced
"paraphrase: gary nicklaus, putra jack nicklaus yang berusia 34 tahun yang bermain dengan pembebasan sponsor, birdie lima dari sembilan lubang pertamanya sebelum goyah ke 69.","gary nicklaus, putra beruang emas berusia 34 tahun yang bermain dengan pembebasan sponsor, birdie lima dari sembilan lubang pertamanya sebelum menembak 69.",balanced
"paraphrase: indeks komposit nasdaq yang dilacak teknologi turun 27,13 poin, atau 1,64 persen, di 1.626,49, berdasarkan data terbaru.","indeks komposit nasdaq yang dilacak teknologi .ixic menurun 25,78 poin, atau 1,56 persen, menjadi 1.627,84.",creative
"paraphrase: uang itu diambil pada pukul 4 pagi pada tanggal 18 maret, beberapa jam sebelum as meluncurkan serangan udara pertamanya, kata surat kabar itu.","penyitaan berlangsung pada pukul 4 pagi pada tanggal 18 maret, hanya beberapa jam sebelum serangan udara amerika pertama.",creative
