original_text,paraphrase_text,category,similarity_score,original_quality,paraphrase_quality,original_token_count,paraphrase_token_count,word_changes_count,substitutions_count,additions_count,deletions_count,is_valid,source
penyitaan uang itu dikonfirmasi oleh pejabat departemen keuangan as yang ditugaskan untuk bekerja dengan petugas keuangan irak di baghdad dalam membangun kembali sistem perbankan dan keuangan negara itu.,penyitaan uang itu dikonfirmasi oleh seorang pejabat departemen keuangan amerika serikat yang ditugaskan untuk bekerja dengan petugas keuangan irak di sini untuk membangun kembali sistem perbankan dan keuangan negara itu.,balanced,0.7666666666666667,"{'quality_score': 100, 'issues': [], 'word_count': 28, 'unique_word_ratio': 0.9285714285714286}","{'quality_score': 100, 'issues': [], 'word_count': 30, 'unique_word_ratio': 0.9}",33,33,3,2,1,0,True,paraphrase_detection
"""awal; tahap awal; bukan mengancam jiwa; dapat diobati,"" katanya pada konferensi pers di capitol.","awal, tahap awal, bukan mengancam jiwa, dapat diobati, bruno mengatakan pada konferensi pers negara bagian capitol.",balanced,0.6190476190476191,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}",24,26,6,5,0,1,True,paraphrase_detection
"konflik selama puluhan tahun telah menewaskan lebih dari 10.000 orang di provinsi yang kaya sumber daya, kebanyakan dari mereka warga sipil.","lebih dari 10.000 orang, kebanyakan dari mereka warga sipil, telah terbunuh dalam tiga dekade pemberontakan.",creative,0.42857142857142855,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.9333333333333333}",26,21,3,0,1,2,True,paraphrase_detection
hasilnya dirilis pada pertemuan selasa di seattle dari american thoracic society dan akan diterbitkan di new england journal of medicine kamis.,hasil penelitian ini dirilis pada pertemuan di seattle dari american thoracic society dan juga akan diterbitkan dalam edisi besok dari new england journal of medicine.,balanced,0.6428571428571429,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.96}",40,41,5,2,1,2,True,paraphrase_detection
"kemungkinannya, katanya lebih dari seminggu yang lalu, dia akan melihat orang -orang yang tahun demi tahun memilih tempat yang sama untuk duduk.","kemungkinannya adalah, dia akan melihat orang -orang yang tahun demi tahun memilih tempat yang sama untuk duduk.",balanced,0.7272727272727273,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.8636363636363636}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.8823529411764706}",29,23,1,1,0,0,True,paraphrase_detection
"dinas intelijen, yang dipimpin oleh kepala mata -mata fujimori, vladimiro montesinos, dituduh melakukan penyiksaan, perdagangan narkoba dan penghilangan.","kepala dinas intelijen di bawah mr. fujimori, vladimiro montesinos, dituduh melakukan siksaan dan penghilangan.",creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",32,27,3,2,1,0,True,paraphrase_detection
clark mengatakan program itu akan menelan biaya sekitar 100 juta per tahun dan akan menjadi bagian dari departemen keamanan dalam negeri.,"clark, salah satu dari sembilan demokrat yang mencari nominasi, mengatakan program itu akan menelan biaya sekitar 100 juta per tahun dan akan berada di dalam departemen keamanan dalam negeri.",balanced,0.6129032258064516,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 29, 'unique_word_ratio': 0.9310344827586207}",25,36,2,1,1,0,True,paraphrase_detection
perwakilan untuk puretunes tidak dapat segera dihubungi untuk memberikan komentar pada hari rabu.,perwakilan puretunes tidak dapat ditempatkan kamis untuk mengomentari gugatan tersebut.,creative,0.3333333333333333,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.9230769230769231}","{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}",18,16,3,2,0,1,True,paraphrase_detection
"indeks 500 standard poor buruk. sspx naik 8,79 poin, atau 0,96 persen, di 929,06.","indeks 500 standard poor naik 10,89, atau 1,2 persen, menjadi 931,12 pada pukul 12:01 malam. di new york.",creative,0.30303030303030304,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",28,33,7,5,1,1,True,paraphrase_detection
"menurut kementerian kelautan pedagang, kapal berusia 37 tahun itu terdaftar di alpha shipping inc. yang berbasis di bangsa samudra pasifik kepulauan marshall.",langit baltik adalah kapal berusia 37 tahun yang terdaftar di alpha shipping inc. yang berbasis di bangsa samudra pasifik kepulauan marshall.,balanced,0.6538461538461539,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9047619047619048}",32,31,2,2,0,0,True,paraphrase_detection
"opforce 3.0 mendukung solaris, ibm aix, red hat linux dan windows.","produk opforce saat ini bekerja dengan server solaris, aix, red hat linux dan windows.",creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",27,27,3,1,1,1,True,paraphrase_detection
mereka menggunakan kulit yang dibuang dari pasien yang menyetujui yang telah menjalani operasi dan mengeksposnya ke cahaya uva pada intensitas yang mirip dengan sinar matahari.,sanders dan rekannya di rakit sampel kulit yang terpapar dihilangkan dari pasien yang menyetujui selama operasi ke sinar uva pada intensitas yang mirip dengan sinar matahari.,creative,0.5161290322580645,"{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.88}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.8846153846153846}",29,31,5,4,0,1,True,paraphrase_detection
para pejabat mengatakan data akan digunakan untuk memverifikasi apakah mereka tetap melampaui waktu resmi mereka.,para pejabat mengatakan data akan digunakan untuk memverifikasi apakah pelancong telah melampaui masa tinggal mereka yang resmi.,balanced,0.65,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",19,21,3,1,1,1,True,paraphrase_detection
"pemeriksaan atas kecelakaan mobil yang menewaskan putri diana akan diadakan 6 januari, koroner keluarga kerajaan mengumumkan semalam.","pemeriksaan atas kematian diana, princess of wales dan dodi fayed akan dibuka secara resmi di tahun baru, koroner keluarga kerajaan mengumumkan kemarin.",creative,0.30303030303030304,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 1.0}",22,36,4,3,1,0,True,paraphrase_detection
akuisisi ini diperkirakan akan ditutup pada akhir bulan.,kesepakatan itu diperkirakan akan ditutup akhir bulan ini.,balanced,0.6363636363636364,"{'quality_score': 100, 'issues': [], 'word_count': 8, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 8, 'unique_word_ratio': 1.0}",10,10,3,1,1,1,True,paraphrase_detection
studi genetik kelompok etnis menimbulkan kekhawatiran karena kekhawatiran bahwa mereka dapat digunakan atau terdistorsi untuk membenarkan diskriminasi terhadap suatu kelompok atau untuk mempromosikan stereotip.,ahli genetika mengutip kekhawatiran bahwa penelitian berbasis etnis akan digunakan atau terdistorsi untuk membenarkan diskriminasi terhadap suatu kelompok atau untuk mempromosikan stereotip rasial.,creative,0.5357142857142857,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.8333333333333334}","{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9130434782608695}",29,28,3,2,1,0,True,paraphrase_detection
"bagian 5 miliar dolar telah melihat sekitar 19 miliar tawaran, kata investor.","bagian 5 miliar dolar dari gm menarik sekitar 21 miliar tawaran, seorang analis yang melihat kesepakatan itu.",creative,0.4090909090909091,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 0.9166666666666666}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}",15,21,3,3,0,0,True,paraphrase_detection
"dia dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris, dan berurusan dengan senjata tanpa lisensi.","lakhani, 68, dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris dan bertindak sebagai broker senjata tanpa lisensi.",balanced,0.6521739130434783,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",21,27,3,2,0,1,True,paraphrase_detection
brian brabazon mengatakan putranya akan marah tetapi kemudian berbalik dan berteman dengan ejekannya.,"putranya akan marah, kata ibunya, tetapi kemudian berbalik dan berteman dengan ejekannya.",balanced,0.6470588235294118,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",20,17,2,0,1,1,True,paraphrase_detection
"jutawan berusia 60 tahun itu memeluk pengacaranya, mengatakan: ""terima kasih banyak.""","beberapa saat kemudian, dia memeluk pengacara pembelaannya, dengan lembut berkata, ""terima kasih banyak.""",creative,0.2916666666666667,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",20,23,3,3,0,0,True,paraphrase_detection
"sementara itu disebut wajib, dupont mengatakan pihak berwenang tidak memaksa orang dari rumah mereka.","itu disebut wajib, tetapi dupont mengatakan pihak berwenang tidak memaksa orang untuk pergi.",balanced,0.631578947368421,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",19,18,3,1,1,1,True,paraphrase_detection
"tiga pengecer dillards inc., department store kohls dan nordstrom inc. mendapat fs.","tiga pengecer _ dillard s inc., department store kohl dan nordstrom inc. _ got fs.",creative,0.5555555555555556,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.9333333333333333}",29,31,3,3,0,0,True,paraphrase_detection
"mr blair mengakui dalam sebuah artikel surat kabar, para kritikus mr bush menggosok tangan mereka pada ruang lingkup karena mempermalukannya .",perdana menteri hari ini mengakui bahwa para kritikus menggosok tangan mereka pada ruang lingkup karena mempermalukannya .,creative,0.46153846153846156,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",30,21,3,2,0,1,True,paraphrase_detection
pembayaran tunai synthes-stratec untuk mathys akan dibiayai dengan uang tunai ditambah pinjaman bank yang diatur oleh credit suisse first boston.,"pembayaran tunai synthes-stratec untuk mathys akan terdiri dari uang yang ada, ditambah pinjaman bank yang diatur oleh credit suisse first boston.",balanced,0.7692307692307693,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.95}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}",30,32,2,2,0,0,True,paraphrase_detection
hakim anthony m. kennedy tidak setuju dalam pendapat yang bergabung dengan ketua hakim william h. rehnquist dan hakim agung antonin scalia dan clarence thomas.,dia bergabung dengan ketua hakim william h. rehnquist dan hakim agung antonin scalia dan clarence thomas.,balanced,0.6086956521739131,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.875}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.875}",43,31,1,1,0,0,True,paraphrase_detection
seorang pria yang ditangkap karena diduga mengancam akan menembak dan membunuh seorang anggota dewan kota dari queens diperintahkan ditahan dengan jaminan 100.000 selama penampilan pengadilan pagi hari sabtu.,"pria queens yang ditangkap karena diduga mengancam akan menembak anggota dewan kota hiram monserrate ditahan dengan jaminan 100.000 pada hari sabtu, kata juru bicara jaksa distrik queens.",creative,0.5263157894736842,"{'quality_score': 100, 'issues': [], 'word_count': 28, 'unique_word_ratio': 0.9642857142857143}","{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 1.0}",36,41,6,2,2,2,True,paraphrase_detection
dixon menempatkan gayanya pada hari minggu sore dalam memenangkan honda indy 225 di pikes peak international raceway.,scott dixon akhirnya membuat memenangkan honda indy 225 terlihat mudah pada hari minggu di pikes peak international raceway.,balanced,0.6086956521739131,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",28,29,3,1,2,0,True,paraphrase_detection
"""qualcomm telah menikmati penjualan bertahun -tahun . melawan sedikit atau tidak ada kompetisi,"" kata hubach dalam pernyataannya.","""qualcomm telah menikmati bertahun -tahun menjual chip cdma melawan sedikit atau tidak ada kompetisi,"" kata penasihat umum ti joseph hubach.",balanced,0.6296296296296297,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}",28,33,4,1,1,2,True,paraphrase_detection
"marisa baldeo menyatakan, bagaimanapun, kebijakan seragam resmi otoritas mengatakan ""mereka tidak seharusnya mengenakan apa pun di kepala mereka tetapi topi logo depot nyc transit.","""sampai sekarang, mereka tidak seharusnya mengenakan apa pun di kepala mereka tetapi topi logo depot transit nyc,"" kata baldeo.",balanced,0.6206896551724138,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",38,30,4,2,1,1,True,paraphrase_detection
"""bayangkan itu di otak seseorang,"" kata klebold.","bayangkan, kata seseorang, apa yang akan dilakukan peluru di otak seseorang.",creative,0.4666666666666667,"{'quality_score': 100, 'issues': [], 'word_count': 7, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",15,17,3,1,0,2,True,paraphrase_detection
nilai kesepakatan telah meningkat sejak bp pertama kali mengumumkannya pada bulan februari.,nilai investasi bp telah meningkat sejak kesepakatan diumumkan pada bulan februari.,balanced,0.6666666666666666,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",16,14,2,2,0,0,True,paraphrase_detection
rekan -rekan qantas tadi malam dalam kondisi serius namun stabil setelah dilarikan ke rumah sakit royal melbourne.,kedua pramugari berada dalam kondisi serius namun stabil tadi malam setelah dilarikan ke rumah sakit royal melbourne.,balanced,0.7142857142857143,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",26,25,2,1,1,0,True,paraphrase_detection
berita bahwa produsen minyak menurunkan output mereka mulai bulan november memperburuk aksen yang sudah berlangsung di wall street.,berita bahwa organisasi negara-negara pengekspor minyak bumi menurunkan output mulai november memperburuk stok jual yang sudah berlangsung kemarin.,creative,0.4444444444444444,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",24,27,6,3,1,2,True,paraphrase_detection
"pedoman pengobatan, banyak yang ditulis oleh organisasi khusus medis, merekomendasikan pendekatan untuk banyak penyakit, seperti obat penghilang rasa sakit dan olahraga untuk radang sendi.","pedoman pengobatan, banyak yang ditulis oleh organisasi khusus medis, menguraikan pendekatan yang direkomendasikan untuk banyak penyakit umum, mulai dari obat penghilang rasa sakit dan olahraga untuk radang sendi hingga pembedahan kanker payudara.",balanced,0.6666666666666666,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9166666666666666}","{'quality_score': 100, 'issues': [], 'word_count': 32, 'unique_word_ratio': 0.90625}",31,39,5,2,3,0,True,paraphrase_detection
