original,paraphrase,category,source,similarity_score
"Sharon mengatakan dia bersedia membebaskan keduanya karena menahan mereka tidak akan membawa kembali Arad, yang diyakini Israel dipegang oleh Iran.","Sharon mengatakan dia bersedia untuk membebaskan Dirani dan Obeid karena menahan mereka tidak akan membawa kembali Arad, yang diyakini Israel dipegang oleh Iran.",safe,paraphrase_detection,0.8076923076923077
PeopleSoft juga mengatakan mereka mengharapkan akuisisi akan ditutup pada kuartal kalender ketiga tahun 2003.,PeopleSoft mengatakan akuisisi JD Edwards akan ditutup pada kuartal ketiga.,creative,paraphrase_detection,0.5294117647058824
Dolar itu juga dibantu oleh kekhawatiran tentang kemungkinan intervensi penjualan Yen oleh otoritas Jepang.,Dolar dibantu pada hari Jumat dengan pembicaraan tentang intervensi penjualan yen oleh otoritas Jepang pada hari Kamis dan Jumat.,creative,paraphrase_detection,0.47619047619047616
"Meskipun optimisme seperti itu, krisis SARS Taiwan mengancam akan berputar di luar kendali bulan ini.","Terlepas dari optimisme seperti itu, krisis SARS Taiwan mengancam akan berputar di luar kendali pada minggu terakhir bulan Mei.",balanced,paraphrase_detection,0.6521739130434783
"Baer mengatakan dia telah menyimpulkan bahwa pengacara untuk kedua korban ""telah menunjukkan, meskipun nyaris ... bahwa Irak memberikan dukungan material kepada bin Laden dan al-Qaida.""","Hakim Harold Baer menyimpulkan pada hari Rabu bahwa pengacara untuk dua korban ""telah menunjukkan, meskipun hampir ... bahwa Irak memberikan dukungan material kepada bin Laden dan al-Qaida.""",balanced,paraphrase_detection,0.6764705882352942
Dia akan mengajukan proposal ke legislatif negara bagian pada bulan Januari.,Gubernur akan memberikan proposal anggarannya kepada Majelis Umum pada bulan Januari.,creative,paraphrase_detection,0.3333333333333333
"Washington waspada terhadap keterlibatan, mengingat komitmennya di Afghanistan dan Irak.",Amerika Serikat waspada terhadap keterlibatan mendalam di Liberia dengan komitmen di Afghanistan dan Irak.,creative,paraphrase_detection,0.4444444444444444
Tetapi Hakim Distrik A. Joseph DiClerico membantah permintaan mereka dalam putusan singkat.,"Dalam putusan singkat, Hakim Distrik AS Joseph A. DiClerico Jr. membantah mosi mereka untuk perintah pengadilan.",creative,paraphrase_detection,0.55
Belcher mengatakan ruang konferensi bandara menjadi tempat penampungan bagi beberapa keluarga yang telah mendaki bukit hutan sebelum naiknya air.,Belcher mengatakan ruang konferensi bandara melayani sebagai tempat berlindung darurat untuk beberapa keluarga yang mendaki bukit berhutan sebelum air yang naik.,creative,paraphrase_detection,0.5185185185185185
Sebuah jajak pendapat Florida Straw tahun 1991 membantu melontarkan Bill Clinton yang kurang dikenal untuk menonjol secara nasional.,"Jajak pendapat Florida Straw yang serupa pada tahun 1991 membawa perhatian pada Bill Clinton, menurut Demokrat.",creative,paraphrase_detection,0.38461538461538464
"""Sejarah kita sendiri harus mengingatkan kita bahwa persatuan prinsip dan praktik demokratis selalu merupakan pekerjaan yang sedang berlangsung,"" kata Rice mengacu pada Irak.","""Sejarah kita sendiri harus mengingatkan kita bahwa persatuan prinsip dan praktik demokratis selalu merupakan pekerjaan yang sedang berlangsung,"" katanya.",balanced,paraphrase_detection,0.7692307692307693
"Dia dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris, dan berurusan dengan senjata tanpa lisensi.","Lakhani, 68, dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris dan bertindak sebagai broker senjata tanpa lisensi.",balanced,paraphrase_detection,0.6521739130434783
"Namun, jaksa penuntut menolak untuk mengambil tindakan kriminal terhadap penjaga, meskipun Fine mengatakan penyelidikannya belum selesai.","Jaksa penuntut menolak untuk mengambil tindakan kriminal terhadap petugas koreksi, meskipun Fine mengatakan penyelidikannya belum selesai.",balanced,paraphrase_detection,0.8
"Sekitar 18 persen pria yang menggunakan finasteride mengembangkan kanker prostat, dibandingkan dengan 24 persen pada plasebo.","Mereka menemukan bahwa 6,4 persen pria di finasteride memiliki tumor tingkat tinggi, dibandingkan dengan 5,1 persen mengambil plasebo.",creative,paraphrase_detection,0.26666666666666666
"Hakim mengatakan bahwa Konstitusi mengizinkan pemerintah untuk memberikan obat hanya ""dalam keadaan terbatas.""","Dalam putusan 6-3, hakim mengatakan obat anti-psikotik seperti itu hanya dapat digunakan dalam ""keadaan terbatas.""",creative,paraphrase_detection,0.34615384615384615
Dr. Greg Robinson - Seorang pasien AIDS - Komite Penasihat Kesehatan Kanada Kiri karena ketidakkonsistenan dalam akses pot.,"Greg Robinson, seorang dokter yang memiliki AIDS, mengundurkan diri dari Komite Penasihat Kesehatan Kanada karena apa yang ia gambarkan sebagai ketidakkonsistenan dalam program akses.",creative,paraphrase_detection,0.43333333333333335
"Beberapa pengembang perangkat lunak perusahaan akan bergabung dengan Microsoft, tetapi detailnya belum selesai, kata Mike Nash, wakil presiden perusahaan Unit Bisnis Keamanan Microsoft.","Beberapa pengembang perangkat lunak Companys akan bergabung dengan Microsoft, tetapi detailnya belum diselesaikan, kata Mike Nash, wakil presiden perusahaan Unit Bisnis Keamanan Microsofts.",safe,paraphrase_detection,0.8461538461538461
"Dow Jones Industrials secara singkat melampaui tanda 9.000 untuk pertama kalinya sejak Desember. """,Dow Jones Industrials naik lebih dari 140 poin ke atas tanda 9.000 untuk pertama kalinya sejak Desember.,creative,paraphrase_detection,0.5217391304347826
"Liga mengatakan tidak mengambil posisi apakah Gubernur Gray Davis harus dipanggil kembali dalam pemungutan suara 7 Oktober, dan tidak akan mendukung kandidat pengganti.",Kelompok itu mengatakan tidak mengambil posisi apakah Davis harus ditarik kembali dan tidak akan mendukung kandidat pengganti.,creative,paraphrase_detection,0.5185185185185185
"Pada tahun 1999, NIST menemukan, Otoritas Pelabuhan mengeluarkan pedoman untuk meningkatkan perapian hingga ketebalan 1 1/2 inci.",NIST menemukan bahwa pada tahun 1999 Otoritas Pelabuhan mengeluarkan pedoman untuk meningkatkan perapian hingga ketebalan 1 1/2 inci.,safe,paraphrase_detection,0.9047619047619048
"Mr Annan mengatakan terorisme ""hanya akan dikalahkan jika kita bertindak untuk menyelesaikan perselisihan politik dan konflik lama yang menghasilkan dukungan untuk itu"".","Annan mengatakan terorisme hanya akan dikalahkan ""jika kita bertindak untuk menyelesaikan konflik lama yang menghasilkan dukungan untuk itu.""",safe,paraphrase_detection,0.8260869565217391
"""Dia melakukan pekerjaan yang buruk di sana,"" kata Mr. Villalona.","Villalona lebih terus terang: ""Dia melakukan pekerjaan buruk di sana,"" katanya.",creative,paraphrase_detection,0.5555555555555556
"Regulator Keuangan Jerman, Bafin, dapat membuktikan kritis terhadap penilaian risiko Westlb.","Investigasi oleh Bafin, regulator keuangan Jerman, telah mengutuk kontrol risiko bank.",creative,paraphrase_detection,0.3684210526315789
Laporan Associated Press disertakan.,Materi dari Associated Press melengkapi laporan ini.,creative,paraphrase_detection,0.4444444444444444
"Juga tidak mengatakan berapa banyak astronot yang akan ikut, melalui sana dilaporkan akan antara satu dan tiga.","Juga tidak mengatakan berapa banyak astronot yang akan ikut, melalui sana dilaporkan bisa sebanyak tiga.",balanced,paraphrase_detection,0.75
"Laporan radio mengatakan ratusan pemukim bertemu di empat pos terdepan semalam, berharap dapat mengganggu evakuasi mereka.","Army Radio melaporkan awal hari ini bahwa ratusan pemukim berkumpul di empat pos terdepan semalam, berharap dapat mengganggu evakuasi mereka.",creative,paraphrase_detection,0.6
"""Mereka akan merasa diri mereka tidak tertipu dan mereka mungkin menolak bukti sah dari risiko ini dan obat -obatan lain di masa depan.","Mereka akan merasa diri mereka tidak tertipu dan mereka mungkin menolak bukti yang sah atas bahaya dan risiko obat ini dan obat -obatan lain di masa depan. """,safe,paraphrase_detection,0.8461538461538461
"Komputer dilaporkan berlokasi di AS, Kanada dan Korea Selatan.","PC tersebar di seluruh Amerika Serikat, Kanada dan Korea Selatan.",creative,paraphrase_detection,0.4375
"Dia mengatakan program luar angkasa sedang mengembangkan senjata antisatelit dan senjata ruang robot, tetapi mengatakan dia tidak berpikir bahwa Shenzhou V memiliki aplikasi militer.","Dia mengatakan dia tidak berpikir bahwa peluncuran Shenzhou V memiliki aplikasi militer, meskipun program luar angkasa sedang mengembangkan senjata antisatelit dan senjata ruang robot.",safe,paraphrase_detection,0.88
Aplikasi sewaan dirancang untuk membantu orang penjualan melacak akun pelanggan dan prospek penjualan.,Salesforce.com menyewakan perangkat lunak yang membantu orang penjualan perusahaan melacak akun pelanggan dan prospek penjualan.,creative,paraphrase_detection,0.45
Dan meskipun ia telah bertindak dalam drama periode sebelumnya dalam versi layar dari Persuasion Jane Austens dan Charlotte Brontes Jane Eyre Henchard adalah jenis yang terpisah.,"Dan meskipun ia telah bertindak dalam drama periode sebelumnya - dalam versi layar ""Persuasion"" Jane Austen dan ""Jane Eyre"" karya Charlotte Bronte - Henchard adalah jenis yang terpisah.",balanced,paraphrase_detection,0.7241379310344828
"Hakim Distrik AS William M. Hoeveler pemindahan oleh atasannya adalah kemenangan bagi US Sugar Corp., yang memimpin perjuangan untuk pengusirannya.","Hakim Distrik A.S. William M. Hoeveler pemindahan oleh atasannya adalah kemenangan bagi Sugar Corp., yang memimpin pertarungan melawan Hoeveler.",balanced,paraphrase_detection,0.6538461538461539
"Cintas sedang berjuang melawan upaya untuk menyatukan 17.000 pekerjanya dan membiarkan serikat pekerja mengatur para pekerja dengan menandatangani kartu, bukan dengan proses pemilihan yang panjang.","Cintas sedang berjuang melawan upaya untuk menyatukan 17.000 pekerjanya dan tuntutan Buruh untuk membiarkan para pekerjanya berorganisasi dengan menandatangani kartu, bukan oleh proses pemilihan yang panjang.",balanced,paraphrase_detection,0.7666666666666667
Hakim -hakim menolak tanpa komentar untuk meninjau putusan yang menguatkan hak -hak dokter untuk berbicara secara bebas dengan pasien mereka.,Hakim-hakim menolak tanpa komentar untuk meninjau putusan pengadilan rendah yang mengatakan bahwa dokter harus dapat berbicara terus terang dengan pasien mereka.,creative,paraphrase_detection,0.5555555555555556
"Oposisi akan menggunakan aksi massa yang bergulir ""pada masa strategis pilihan kita dan tanpa peringatan untuk kediktatoran,"" katanya.","""Mulai sekarang dan seterusnya kita akan memulai aksi massa yang bergulir pada masa strategis pilihan kita dan tanpa peringatan untuk kediktatoran,"" katanya.",balanced,paraphrase_detection,0.76
"Telah terungkap keluarga bocah itu mengajukan dua tuntutan hukum terkait pelecehan lainnya di masa lalu, memenangkan penyelesaian $ 165.000 dalam satu kasus.","Juga telah terungkap bahwa keluarga bocah itu telah meluncurkan dua tuntutan hukum terkait pelecehan lainnya di masa lalu, memenangkan penyelesaian £ 90.000 dalam satu kasus.",balanced,paraphrase_detection,0.7333333333333333
"Dr Blix berkata: ""Saya tidak tahu persis bagaimana mereka menghitung angka ini.","Mr Blix berkata: ""Saya tidak tahu persis bagaimana mereka menghitung angka 45 menit ini dalam dokumen.",balanced,paraphrase_detection,0.7
Menteri Pertanian Federal Warren Truss mengatakan pemerintah masih belum tahu alasan sebenarnya domba ditolak di pelabuhan Saudi Jeddah pada 21 Agustus.,Dia mengatakan pemerintah masih belum tahu alasan sebenarnya pembeli Saudi asli ditarik keluar pada 21 Agustus.,creative,paraphrase_detection,0.4444444444444444
"Mitchell, pria La Mancha, Malcolm mendapat dari Amour dan John Selya, pindah, menyelesaikan lapangan.","Brian Stokes Mitchell, yang membintangi kebangkitan manusia La Mancha, Malcolm mendapatkan dari Amour dan John Selya dari Movin Out mengisi kategori.",creative,paraphrase_detection,0.4074074074074074
"Tom Kraynak, manajer operasi dan sumber daya untuk Dewan Keandalan Area Tengah Timur yang berbasis di Ohio, mengatakan bahwa skenario adalah salah satu di antara banyak yang dipertimbangkan oleh penyelidik.","Tom Kraynak, manajer operasi dan sumber daya untuk Dewan Keandalan Area Tengah Timur yang berbasis di Ohio, mengatakan para penyelidik sedang mempertimbangkan skenario tersebut.",balanced,paraphrase_detection,0.6470588235294118
"Tetapi juru bicara Gedung Putih Ari Fleischer mengatakan kemarin: ""Langkah-langkah yang diklaim orang Iran telah mengambil dalam hal menangkap al-Qa'ida tidak cukup.""","""Langkah-langkah yang diklaim oleh Iran telah diambil dalam hal menangkap al-Qaida tidak mencukupi.",creative,paraphrase_detection,0.3939393939393939
"Pabrik Smyrna Nissan baru -baru ini dinobatkan sebagai situs manufaktur otomotif paling produktif di Amerika Utara, kata Kisber.","Pekan lalu, sebuah studi nasional menempati peringkat Nissan's Smyrna Plant yang paling produktif di Amerika Utara.",creative,paraphrase_detection,0.2903225806451613
"Drewes dan seorang teman memainkan permainan ""Ding-Dong-Ditch""-bel pintu dan melarikan diri-di lingkungan Woodbury di pinggiran kota Boca Raton.","Drewes dan temannya menarik permainan ""Ding-Dong-dong-dong"" yang nakal dan malam mengetuk pintu atau bel pintu dan berlari di lingkungan Woodbury di pinggiran kota Boca Raton.",creative,paraphrase_detection,0.5483870967741935
Pendapatan iklan dan sirkulasi dari majalah utama Martha Stewart Living telah menurun.,Pendapatan iklan dan sirkulasi untuk majalah Martha Stewart Living telah terpukul.,balanced,paraphrase_detection,0.6666666666666666
"Risiko itu, digambarkan sebagai minor, tetap ""kekhawatiran utama untuk masa mendatang,"" pernyataan yang dirilis setelah pertemuan Fed mengatakan.","""Risiko inflasi menjadi rendah yang tidak diinginkan tetap menjadi perhatian utama untuk masa mendatang,"" kata Komite Pasar Terbuka Federal yang menetapkan kebijakan.",creative,paraphrase_detection,0.29411764705882354
"Tapi saat ini terlihat dapat dikelola, ""kata Gehman kepada wartawan.","Saat ini bagiku seolah -olah akan dikelola, ""katanya.",creative,paraphrase_detection,0.3157894736842105
"Rusia Yuri Malenchenko, American Edward Lu dan Pedro Duque dari Spanyol mendarat di kapsul Soyuz TMA-2 mereka di 0240 GMT.","Rusia Yuri Malenchenko, American Edward Lu dan Pedro Duque dari Spanyol turun dalam kapsul Soyuz TMA-2 mereka pada pukul 02:40 pagi GMT.",balanced,paraphrase_detection,0.6451612903225806
"Glukosa puasa adalah 142 mg/dL rata -rata untuk mereka yang diberi perawatan biasa, dibandingkan dengan 129 mg/dL dalam kelompok yang diberikan perawatan khusus (p <0,01).","Glukosa puasa, yang digunakan untuk mengukur risiko diabetes, adalah 142 rata -rata untuk mereka yang diberi perawatan biasa dibandingkan dengan 129 pada kelompok yang diberikan pengobatan khusus.",creative,paraphrase_detection,0.5555555555555556
Lima pria yang tersisa terus ditanyai berdasarkan Bagian 17 dari Undang -Undang Terorisme.,Tiga pria dan dua wanita yang berada di properti itu ditangkap berdasarkan Bagian 41 dari Undang -Undang Terorisme 2000.,creative,paraphrase_detection,0.36
"Wall Street mencari laba 30 sen per saham pada kuartal ketiga dan $ 1,31 untuk tahun fiskal.","Analis mengharapkan laba 30 sen per saham untuk kuartal ketiga dan $ 1,31 per saham untuk setahun penuh.",creative,paraphrase_detection,0.5833333333333334
Nets dan Spurs melintasi batas baru ketidakmampuan ofensif sambil menyebabkan nenek moyang asosiasi basket Amerika yang mencetak gol mereka ngeri.,Nets dan San Antonio Spurs melintasi perbatasan baru ketidakmampuan ofensif sambil mempermalukan nenek moyang ABA dengan skor tinggi.,creative,paraphrase_detection,0.3793103448275862
